#	negative rates are set to zero!!																									
#	2006 Jan 1 MJD	53736																								
#	start_monit_MJD	53790																								
#	Rate to lum conv	1.00E+36	ADJUST																							
#	Back scale	3																								
#	Significance	3																								
#	STDEV	0.000473644	AVG_RATE	0.00031809																						
#	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
#	ObsID	Date	MJD	Exp	 Src_cnts	Soft	Hard	Bg_cnts	Soft	Hard	Norm_bg_cnts	Net_src_cnts	Err	Rate	Err	Bg_rate	HR	err	Lx	err	Days_since_prev_obs	Frac_year	Year	Sign	>3sigma?	comment
	35649054	2006-09-18T14:02:13	53996.58563	938.9739291	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.932767123	2006.71	2006	-0.671579696	N	
	35649057	2006-09-21T00:05:24	53999.00451	579.3684514	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	2.418873161	2006.72	2006	-0.671579696	N	
	35649062	2006-09-26T05:09:22	54004.2156	998.1462022	0	0	0	1	0	1	0.333333333	-0.333333333	0	0	0	0.000333952	0.000E+00	0.000E+00	0.000E+00	0.00E+00	5.211098595	2006.73	2006	-0.671579696	N	
	35649067	2006-10-04T01:16:28	54012.05387	1026.38233	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	7.838261938	2006.76	2006	-0.671579696	N	
	35649071	2006-10-08T09:59:01	54016.41674	444.0310597	0	0	0	1	0	1	0.333333333	-0.333333333	0	0	0	0.000750698	0.000E+00	0.000E+00	0.000E+00	0.00E+00	4.362874959	2006.77	2006	-0.671579696	N	
	35649072	2006-10-09T10:03:52	54017.42012	689.2503556	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.003375203	2006.77	2006	-0.671579696	N	
	35649073	2006-10-10T16:29:49	54018.68814	1942.888091	0	0	0	1	0	1	0.333333333	-0.333333333	0	0	0	0.000171566	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.268020082	2006.77	2006	-0.671579696	N	
	35649074	2006-10-11T17:58:11	54019.74949	1927.897332	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.061357753	2006.78	2006	-0.671579696	N	
	35649075	2006-10-12T00:28:53	54020.02081	2473.935678	0	0	0	3	0	0	1	-1	0	0	0	0.000404214	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.271320253	2006.78	2006	-0.671579696	N	
	35649077	2006-10-14T00:54:01	54022.03827	1857.983798	1	0	1	2	0	1	0.666666667	0.333333333	0.577350269	0.000179406	0.00031074	0.000358812	0.000E+00	0.000E+00	1.794E+32	3.11E+32	2.017455203	2006.78	2006	-0.292801709	N	
	35649086	2006-10-23T01:42:48	54031.07215	1203.691215	1	1	0	2	1	0	0.666666667	0.333333333	0.577350269	0.000276926	0.00047965	0.000553852	0.000E+00	0.000E+00	2.769E+32	4.80E+32	9.033879623	2006.81	2006	-0.086908683	N	
	35649088	2006-10-24T20:50:57	54032.86948	6532.85805	0	0	0	8	2	6	2.666666667	-2.666666667	0	0	0	0.000408193	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.797326489	2006.81	2006	-0.671579696	N	
	35649090	2006-10-29T13:38:43	54037.56931	1028.882704	1	0	1	2	1	1	0.666666667	0.333333333	0.577350269	0.000323976	0.000561143	0.000647952	0.000E+00	0.000E+00	3.240E+32	5.61E+32	4.699835956	2006.83	2006	0.012427684	N	
	35649091	2006-10-30T13:45:09	54038.57378	1003.903784	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.004469158	2006.83	2006	-0.671579696	N	
